clip_id,start,end,label,tier,confidence,segment_class,brightness,fdiff,flow,yolo,synthetic
longcap_chunk0006_20260317_221800,0,5,STATIC,weak_auto,0.7,CLEAR_STATIC,39.4,0.00373,0.043,2,False
longcap_chunk0006_20260317_221800,5,10,STATIC,weak_auto,0.7,CLEAR_STATIC,39.0,0.003317,0.033,2,False
longcap_chunk0006_20260317_221800,10,15,UNKNOWN,weak_auto,0.35,AMBIGUOUS,39.0,0.002537,0.027,1,False
longcap_chunk0006_20260317_221800,15,20,UNKNOWN,weak_auto,0.35,AMBIGUOUS,39.1,0.002563,0.029,1,False
longcap_chunk0006_20260317_221800,20,25,STATIC,weak_auto,0.7,CLEAR_STATIC,38.6,0.004475,0.052,1,False
longcap_chunk0006_20260317_221800,25,30,STATIC,weak_auto,0.7,CLEAR_STATIC,38.3,0.003456,0.055,2,False
longcap_chunk0006_20260317_221800,30,35,STATIC,weak_auto,0.7,CLEAR_STATIC,38.5,0.003375,0.046,2,False
longcap_chunk0006_20260317_221800,35,40,STATIC,weak_auto,0.7,CLEAR_STATIC,38.2,0.00403,0.059,2,False
longcap_chunk0006_20260317_221800,40,45,STATIC,weak_auto,0.7,CLEAR_STATIC,37.9,0.003659,0.051,1,False
longcap_chunk0006_20260317_221800,45,50,STATIC,weak_auto,0.7,CLEAR_STATIC,37.9,0.003008,0.034,1,False
longcap_chunk0006_20260317_221800,50,55,UNKNOWN,weak_auto,0.3,AMBIGUOUS,37.8,0.002794,0.032,1,False
longcap_chunk0006_20260317_234222,0,5,STATIC,strong_teacher,0.6,CLEAR_STATIC,79.1,0.004452,0.044,,False
longcap_chunk0006_20260317_234222,5,10,STATIC,strong_teacher,0.6,CLEAR_STATIC,79.2,0.00418,0.043,,False
longcap_chunk0006_20260317_234222,10,15,STATIC,strong_teacher,0.6,CLEAR_STATIC,79.2,0.003713,0.042,,False
longcap_chunk0006_20260317_234222,15,20,STATIC,strong_teacher,0.6,CLEAR_STATIC,79.2,0.003564,0.039,,False
longcap_chunk0006_20260317_234222,20,25,STATIC,strong_teacher,0.6,CLEAR_STATIC,79.3,0.003806,0.048,,False
longcap_chunk0006_20260317_234222,25,30,STATIC,strong_teacher,0.6,CLEAR_STATIC,79.2,0.003676,0.039,,False
longcap_chunk0006_20260317_234222,30,35,STATIC,strong_teacher,0.6,CLEAR_STATIC,78.7,0.004024,0.043,,False
longcap_chunk0006_20260317_234222,35,40,STATIC,strong_teacher,0.6,CLEAR_STATIC,78.3,0.003679,0.045,,False
longcap_chunk0006_20260317_234222,40,45,STATIC,strong_teacher,0.6,CLEAR_STATIC,78.4,0.003558,0.04,,False
longcap_chunk0006_20260317_234222,45,50,STATIC,strong_teacher,0.6,CLEAR_STATIC,78.3,0.003658,0.04,,False
longcap_chunk0006_20260317_234222,50,55,STATIC,strong_teacher,0.6,CLEAR_STATIC,78.3,0.003473,0.04,,False
longcap_chunk0006_20260318_010427,0,5,MOTION,strong_teacher,0.8,CLEAR_MOTION,74.3,0.028747,0.493,,False
longcap_chunk0006_20260318_010427,5,10,MOTION,strong_teacher,0.8,CLEAR_MOTION,76.1,0.007101,0.094,,False
longcap_chunk0006_20260318_010427,10,15,MOTION,strong_teacher,0.8,CLEAR_MOTION,74.9,0.011763,0.21,,False
longcap_chunk0006_20260318_134040,0,5,MOTION,human_verified,1.0,CLEAR_MOTION,131.6,0.020752,0.07,,False
longcap_chunk0006_20260318_134040,5,10,EMPTY,human_verified,1.0,CLEAR_MOTION,124.9,0.052422,0.157,,False
longcap_chunk0006_20260318_134040,10,15,EMPTY,human_verified,1.0,AMBIGUOUS,130.2,0.004352,0.03,,False
longcap_chunk0006_20260318_134040,15,20,EMPTY,human_verified,1.0,CLEAR_STATIC,130.2,0.004748,0.031,,False
longcap_chunk0006_20260318_134040,20,25,EMPTY,human_verified,0.7,CLEAR_MOTION,131.1,0.034973,0.15,,False
longcap_chunk0006_20260318_143626,0,5,EMPTY,human_verified,1.0,CLEAR_MOTION,103.8,0.026113,0.258,,False
longcap_chunk0006_20260318_143626,5,10,MOTION,human_verified,1.0,CLEAR_MOTION,99.8,0.084985,1.082,,False
longcap_chunk0006_20260318_143626,10,15,MOTION,human_verified,1.0,CLEAR_MOTION,101.1,0.057755,0.645,,False
longcap_chunk0006_20260318_143626,15,20,MOTION,human_verified,1.0,CLEAR_MOTION,99.1,0.082786,1.171,,False
longcap_chunk0006_20260318_143626,20,25,STATIC,human_verified,1.0,CLEAR_MOTION,102.5,0.017327,0.173,,False
longcap_chunk0006_20260318_143626,25,30,MOTION,human_verified,1.0,CLEAR_MOTION,98.0,0.059781,0.792,,False
longcap_chunk0006_20260318_143626,30,35,MOTION,human_verified,1.0,CLEAR_MOTION,104.2,0.060268,0.788,,False
longcap_chunk0006_20260318_143626,35,40,MOTION,human_verified,1.0,CLEAR_MOTION,100.7,0.021983,0.26,,False
longcap_chunk0006_20260318_143626,40,45,MOTION,human_verified,1.0,CLEAR_MOTION,103.7,0.019446,0.231,,False
longcap_chunk0006_20260318_143626,45,50,STATIC,human_verified,1.0,CLEAR_MOTION,100.8,0.062217,1.106,,False
longcap_chunk0006_20260318_143626,50,55,STATIC,human_verified,1.0,CLEAR_MOTION,101.7,0.045656,0.629,,False
longcap_chunk0006_20260318_181038,0,5,STATIC,strong_teacher,0.6,CLEAR_STATIC,64.3,0.004492,0.043,,False
longcap_chunk0006_20260318_181038,5,10,STATIC,strong_teacher,0.6,CLEAR_STATIC,63.9,0.003799,0.036,,False
longcap_chunk0006_20260318_181038,10,15,MOTION,strong_teacher,0.8,CLEAR_MOTION,66.3,0.008061,0.084,,False
longcap_chunk0006_20260318_181038,15,20,MOTION,strong_teacher,0.8,CLEAR_MOTION,74.0,0.062033,0.914,,False
longcap_chunk0006_20260318_181038,20,25,MOTION,strong_teacher,0.8,CLEAR_MOTION,72.7,0.051141,0.656,,False
longcap_chunk0006_20260318_181038,25,30,MOTION,strong_teacher,0.8,CLEAR_MOTION,77.1,0.048409,0.543,,False
longcap_chunk0006_20260318_181038,30,35,MOTION,strong_teacher,0.8,CLEAR_MOTION,75.9,0.066398,1.028,,False
longcap_chunk0006_20260318_181038,35,40,MOTION,strong_teacher,0.8,CLEAR_MOTION,74.2,0.075755,1.061,,False
longcap_chunk0006_20260318_181038,40,45,MOTION,strong_teacher,0.8,CLEAR_MOTION,69.1,0.079632,0.903,,False
longcap_chunk0006_20260318_181038,45,50,MOTION,strong_teacher,0.8,CLEAR_MOTION,75.0,0.043752,0.651,,False
longcap_chunk0006_20260318_181038,50,55,MOTION,strong_teacher,0.8,CLEAR_MOTION,73.6,0.053134,0.739,,False
longcap_chunk0007_20260317_210033,0,5,MOTION,weak_auto,0.9,CLEAR_MOTION,35.7,0.01137,0.283,1,False
longcap_chunk0007_20260317_210033,5,10,MOTION,weak_auto,0.9,CLEAR_MOTION,36.7,0.010264,0.169,1,False
longcap_chunk0007_20260317_210033,10,15,ENTRY_EXIT,weak_auto,0.7,CLEAR_STATIC,35.7,0.003258,0.045,2,False
longcap_chunk0007_20260317_210033,15,20,MOTION,weak_auto,0.8,CLEAR_MOTION,34.7,0.006717,0.108,2,False
longcap_chunk0007_20260317_210033,20,25,MOTION,weak_auto,0.8,CLEAR_MOTION,36.8,0.006486,0.093,1,False
longcap_chunk0007_20260317_210033,25,30,STATIC,weak_auto,0.7,CLEAR_STATIC,39.0,0.004176,0.039,1,False
longcap_chunk0007_20260317_210033,30,35,UNKNOWN,weak_auto,0.35,AMBIGUOUS,38.6,0.002393,0.022,1,False
longcap_chunk0007_20260317_210033,35,40,EMPTY,weak_auto,0.717,CLEAR_EMPTY,38.7,0.002796,0.025,,False
longcap_chunk0007_20260317_210033,40,45,EMPTY,weak_auto,0.741,CLEAR_EMPTY,38.6,0.002508,0.022,,False
longcap_chunk0007_20260317_210033,45,50,EMPTY,weak_auto,0.712,CLEAR_EMPTY,38.1,0.002857,0.026,,False
longcap_chunk0007_20260317_210033,50,55,STATIC,weak_auto,0.6,CLEAR_STATIC,38.5,0.003788,0.032,,False
longcap_chunk0007_20260317_210033,55,60,STATIC,strong_teacher,0.6,CLEAR_STATIC,41.4,0.003716,0.034,,False
longcap_chunk0007_20260317_210033,60,65,STATIC,weak_auto,0.6,CLEAR_STATIC,38.2,0.004454,0.045,,False
longcap_chunk0007_20260317_210033,65,70,STATIC,strong_teacher,0.6,CLEAR_STATIC,41.1,0.0043,0.042,,False
longcap_chunk0007_20260317_210033,70,75,STATIC,strong_teacher,0.6,CLEAR_STATIC,40.8,0.004575,0.044,,False
longcap_chunk0007_20260317_210033,75,80,EMPTY,weak_auto,0.712,CLEAR_EMPTY,37.0,0.002861,0.026,,False
longcap_chunk0007_20260317_210033,80,85,ENTRY_EXIT,weak_auto,0.7,CLEAR_MOTION,36.2,0.00972,0.095,,False
longcap_chunk0007_20260317_210033,85,90,MOTION,weak_auto,0.8,CLEAR_MOTION,37.4,0.01075,0.164,,False
longcap_chunk0007_20260317_210033,90,95,MOTION,weak_auto,0.7,CLEAR_MOTION,37.8,0.00673,0.097,,False
longcap_chunk0007_20260317_210033,95,100,MOTION,strong_teacher,0.7,CLEAR_MOTION,41.7,0.00611,0.109,,False
longcap_chunk0007_20260317_210033,100,105,MOTION,weak_auto,0.7,CLEAR_MOTION,37.5,0.005412,0.085,,False
longcap_chunk0007_20260317_210033,105,110,EMPTY,weak_auto,0.765,CLEAR_EMPTY,37.2,0.002219,0.026,,False
longcap_chunk0007_20260317_210033,110,115,UNKNOWN,weak_auto,0.3,AMBIGUOUS,37.3,0.002708,0.044,,False
longcap_chunk0007_20260317_210033,115,120,MOTION,weak_auto,0.8,CLEAR_MOTION,37.7,0.007471,0.124,,False
longcap_chunk0007_20260317_210033,120,125,UNKNOWN,weak_auto,0.3,AMBIGUOUS,38.2,0.002671,0.046,,False
longcap_chunk0007_20260317_210033,125,130,UNKNOWN,weak_auto,0.3,AMBIGUOUS,37.3,0.002708,0.035,,False
longcap_chunk0007_20260317_210033,130,135,STATIC,weak_auto,0.6,CLEAR_STATIC,37.7,0.003365,0.048,,False
longcap_chunk0007_20260317_210033,135,140,EMPTY,weak_auto,0.749,CLEAR_EMPTY,38.6,0.002411,0.027,,False
longcap_chunk0007_20260317_210033,140,145,ENTRY_EXIT,weak_auto,0.7,CLEAR_MOTION,39.5,0.007778,0.081,,False
longcap_chunk0007_20260317_210033,145,150,STATIC,weak_auto,0.6,CLEAR_STATIC,37.2,0.005006,0.045,,False
longcap_chunk0007_20260317_210033,150,155,STATIC,weak_auto,0.6,CLEAR_STATIC,36.5,0.003194,0.033,,False
longcap_chunk0007_20260317_210033,155,160,UNKNOWN,weak_auto,0.3,AMBIGUOUS,36.3,0.002696,0.043,,False
longcap_chunk0007_20260317_210033,160,165,EMPTY,weak_auto,0.748,CLEAR_EMPTY,36.4,0.002427,0.026,,False
longcap_chunk0007_20260317_210033,165,170,STATIC,weak_auto,0.6,CLEAR_STATIC,36.4,0.004436,0.044,,False
longcap_chunk0007_20260317_210033,170,175,EMPTY,weak_auto,0.74,CLEAR_EMPTY,36.6,0.002524,0.026,,False
longcap_chunk0007_20260317_210033,175,180,MOTION,weak_auto,0.7,CLEAR_MOTION,35.6,0.004952,0.094,,False
longcap_chunk0007_20260317_210033,180,185,MOTION,weak_auto,0.8,CLEAR_MOTION,31.0,0.009705,0.133,,False
longcap_chunk0007_20260317_210033,185,190,STATIC,weak_auto,0.6,CLEAR_STATIC,28.1,0.005829,0.057,,False
longcap_chunk0007_20260317_210033,190,195,STATIC,weak_auto,0.6,CLEAR_STATIC,30.5,0.003837,0.044,,False
longcap_chunk0007_20260317_210033,195,200,STATIC,weak_auto,0.6,CLEAR_STATIC,30.7,0.00647,0.067,,False
longcap_chunk0007_20260317_210033,200,205,UNKNOWN,reject,0.0,REJECT,25.0,0.00324,0.034,,False
longcap_chunk0007_20260317_210033,205,210,EMPTY,reject,0.3,REJECT,24.9,0.002114,0.021,,False
longcap_chunk0007_20260317_210033,210,215,EMPTY,weak_auto,0.738,CLEAR_EMPTY,25.0,0.002547,0.027,,False
longcap_chunk0007_20260317_210033,215,220,ENTRY_EXIT,weak_auto,0.7,CLEAR_MOTION,26.7,0.009164,0.094,,False
longcap_chunk0007_20260317_210033,220,225,MOTION,weak_auto,0.8,CLEAR_MOTION,37.2,0.009184,0.101,,False
longcap_chunk0007_20260317_210033,225,230,MOTION,weak_auto,0.7,CLEAR_MOTION,37.7,0.005783,0.107,,False
longcap_chunk0007_20260317_210033,230,235,EMPTY,weak_auto,0.763,CLEAR_EMPTY,37.7,0.002239,0.022,,False
longcap_chunk0007_20260317_210033,235,240,UNKNOWN,weak_auto,0.3,AMBIGUOUS,37.7,0.003104,0.029,,False
longcap_chunk0007_20260317_210033,240,245,EMPTY,weak_auto,0.711,CLEAR_EMPTY,37.7,0.002862,0.025,,False
longcap_chunk0007_20260317_210033,245,250,STATIC,weak_auto,0.6,CLEAR_STATIC,37.8,0.004732,0.046,,False
longcap_chunk0007_20260317_210033,250,255,EMPTY,weak_auto,0.74,CLEAR_EMPTY,37.8,0.002515,0.025,,False
longcap_chunk0007_20260317_210033,255,260,EMPTY,weak_auto,0.772,CLEAR_EMPTY,38.0,0.002133,0.021,,False
longcap_chunk0007_20260317_210033,260,265,STATIC,weak_auto,0.6,CLEAR_STATIC,37.5,0.003158,0.031,,False
longcap_chunk0007_20260317_210033,265,270,EMPTY,weak_auto,0.712,CLEAR_EMPTY,36.3,0.002858,0.028,,False
longcap_chunk0007_20260317_210033,270,275,MOTION,weak_auto,0.7,CLEAR_MOTION,35.7,0.00534,0.092,,False
longcap_chunk0007_20260317_210033,275,280,MOTION,weak_auto,0.7,CLEAR_MOTION,36.4,0.00608,0.087,,False
longcap_chunk0007_20260317_210033,280,285,STATIC,weak_auto,0.6,CLEAR_STATIC,38.8,0.006606,0.056,,False
longcap_chunk0007_20260317_210033,285,290,EMPTY,strong_teacher,0.727,CLEAR_EMPTY,43.2,0.002679,0.025,,False
longcap_chunk0007_20260317_210033,290,295,EMPTY,strong_teacher,0.74,CLEAR_EMPTY,43.1,0.002523,0.023,,False
longcap_chunk0007_20260317_221902,0,5,STATIC,weak_auto,0.7,CLEAR_STATIC,37.9,0.003542,0.034,1,False
longcap_chunk0007_20260317_221902,5,10,STATIC,weak_auto,0.7,CLEAR_STATIC,38.0,0.003088,0.032,1,False
longcap_chunk0007_20260317_221902,10,15,MOTION,weak_auto,0.8,CLEAR_MOTION,37.8,0.005459,0.083,1,False
longcap_chunk0007_20260317_221902,15,20,MOTION,strong_teacher,0.9,CLEAR_MOTION,40.9,0.01016,0.131,1,False
longcap_chunk0007_20260317_221902,20,25,MOTION,weak_auto,0.9,CLEAR_MOTION,38.2,0.008044,0.132,1,False
longcap_chunk0007_20260317_221902,25,30,STATIC,weak_auto,0.7,CLEAR_STATIC,39.5,0.005259,0.055,1,False
longcap_chunk0007_20260317_221902,30,35,STATIC,weak_auto,0.7,CLEAR_STATIC,39.8,0.004485,0.04,1,False
longcap_chunk0007_20260317_221902,35,40,MOTION,weak_auto,0.9,CLEAR_MOTION,39.4,0.010509,0.121,1,False
longcap_chunk0007_20260317_221902,40,45,STATIC,weak_auto,0.7,CLEAR_STATIC,38.9,0.006623,0.065,1,False
longcap_chunk0007_20260317_221902,45,50,STATIC,weak_auto,0.7,CLEAR_STATIC,39.2,0.004929,0.042,1,False
longcap_chunk0007_20260317_221902,50,55,MOTION,strong_teacher,0.9,CLEAR_MOTION,41.2,0.011366,0.118,1,False
longcap_chunk0007_20260317_234324,0,5,STATIC,strong_teacher,0.6,CLEAR_STATIC,78.0,0.004576,0.046,,False
longcap_chunk0007_20260317_234324,5,10,STATIC,strong_teacher,0.6,CLEAR_STATIC,77.8,0.004164,0.046,,False
longcap_chunk0007_20260317_234324,10,15,STATIC,strong_teacher,0.6,CLEAR_STATIC,78.0,0.003708,0.045,,False
longcap_chunk0007_20260317_234324,15,20,STATIC,strong_teacher,0.6,CLEAR_STATIC,77.9,0.00362,0.039,,False
longcap_chunk0007_20260317_234324,20,25,STATIC,strong_teacher,0.6,CLEAR_STATIC,77.2,0.004188,0.042,,False
longcap_chunk0007_20260317_234324,25,30,STATIC,strong_teacher,0.6,CLEAR_STATIC,76.2,0.003789,0.041,,False
longcap_chunk0007_20260317_234324,30,35,STATIC,strong_teacher,0.6,CLEAR_STATIC,75.9,0.00341,0.038,,False
longcap_chunk0007_20260317_234324,35,40,STATIC,strong_teacher,0.6,CLEAR_STATIC,76.1,0.003746,0.039,,False
longcap_chunk0007_20260317_234324,40,45,STATIC,strong_teacher,0.6,CLEAR_STATIC,76.3,0.003682,0.042,,False
longcap_chunk0007_20260317_234324,45,50,STATIC,strong_teacher,0.6,CLEAR_STATIC,76.2,0.003586,0.038,,False
longcap_chunk0007_20260317_234324,50,55,STATIC,strong_teacher,0.6,CLEAR_STATIC,76.2,0.00384,0.04,,False
longcap_chunk0007_20260318_134112,0,5,EMPTY,human_verified,1.0,CLEAR_MOTION,132.5,0.008052,0.053,,False
longcap_chunk0007_20260318_134112,5,10,STATIC,human_verified,1.0,CLEAR_MOTION,132.5,0.007266,0.048,,False
longcap_chunk0007_20260318_134112,10,15,STATIC,human_verified,1.0,CLEAR_STATIC,132.4,0.005363,0.041,,False
longcap_chunk0007_20260318_134112,15,20,STATIC,human_verified,1.0,CLEAR_STATIC,132.7,0.005255,0.037,,False
longcap_chunk0007_20260318_134112,20,25,STATIC,human_verified,1.0,CLEAR_STATIC,132.7,0.005452,0.038,,False
longcap_chunk0007_20260318_143728,0,5,STATIC,human_verified,1.0,CLEAR_MOTION,96.4,0.035234,0.517,,False
longcap_chunk0007_20260318_143728,5,10,STATIC,human_verified,1.0,CLEAR_MOTION,97.8,0.036734,0.438,,False
longcap_chunk0007_20260318_143728,10,15,ENTRY_EXIT,human_verified,0.7,CLEAR_STATIC,92.3,0.004641,0.039,,False
longcap_chunk0007_20260318_143728,15,20,STATIC,human_verified,1.0,CLEAR_STATIC,91.9,0.003743,0.036,,False
longcap_chunk0007_20260318_143728,20,25,STATIC,human_verified,1.0,AMBIGUOUS,91.9,0.003041,0.029,,False
longcap_chunk0007_20260318_143728,25,30,STATIC,human_verified,1.0,CLEAR_STATIC,91.7,0.003178,0.031,,False
longcap_chunk0007_20260318_143728,30,35,MOTION,human_verified,1.0,AMBIGUOUS,91.7,0.003293,0.03,,False
longcap_chunk0007_20260318_143728,35,40,MOTION,human_verified,1.0,CLEAR_STATIC,91.6,0.003986,0.04,,False
longcap_chunk0007_20260318_143728,40,45,MOTION,human_verified,1.0,CLEAR_STATIC,91.3,0.003512,0.036,,False
longcap_chunk0007_20260318_143728,45,50,STATIC,human_verified,1.0,CLEAR_STATIC,91.3,0.003685,0.038,,False
longcap_chunk0007_20260318_143728,50,55,STATIC,human_verified,1.0,CLEAR_STATIC,91.6,0.00361,0.037,,False
longcap_chunk0007_20260318_181140,0,5,MOTION,strong_teacher,0.8,CLEAR_MOTION,70.5,0.01076,0.142,,False
longcap_chunk0007_20260318_181140,5,10,MOTION,strong_teacher,0.8,CLEAR_MOTION,65.9,0.027252,0.287,,False
longcap_chunk0007_20260318_181140,10,15,MOTION,strong_teacher,0.8,CLEAR_MOTION,65.7,0.011963,0.118,,False
longcap_chunk0007_20260318_181140,15,20,MOTION,strong_teacher,0.8,CLEAR_MOTION,65.7,0.022973,0.287,,False
longcap_chunk0007_20260318_181140,20,25,MOTION,strong_teacher,0.8,CLEAR_MOTION,65.3,0.010112,0.121,,False
longcap_chunk0007_20260318_181140,25,30,MOTION,strong_teacher,0.8,CLEAR_MOTION,66.7,0.017084,0.228,,False
longcap_chunk0007_20260318_181140,30,35,MOTION,strong_teacher,0.8,CLEAR_MOTION,68.1,0.011012,0.137,,False
longcap_chunk0007_20260318_181140,35,40,MOTION,strong_teacher,0.8,CLEAR_MOTION,67.2,0.015188,0.233,,False
longcap_chunk0007_20260318_181140,40,45,MOTION,strong_teacher,0.8,CLEAR_MOTION,65.5,0.01627,0.174,,False
longcap_chunk0007_20260318_181140,45,50,MOTION,strong_teacher,0.8,CLEAR_MOTION,64.5,0.013653,0.186,,False
longcap_chunk0007_20260318_181140,50,55,MOTION,strong_teacher,0.8,CLEAR_MOTION,68.3,0.021572,0.225,,False
longcap_chunk0008_20260317_210535,0,5,MOTION,strong_teacher,0.9,CLEAR_MOTION,40.7,0.009117,0.082,2,False
longcap_chunk0008_20260317_210535,5,10,UNKNOWN,weak_auto,0.35,AMBIGUOUS,42.7,0.002962,0.025,1,False
longcap_chunk0008_20260317_210535,10,15,UNKNOWN,weak_auto,0.35,AMBIGUOUS,42.8,0.002803,0.026,2,False
longcap_chunk0008_20260317_210535,15,20,UNKNOWN,weak_auto,0.35,AMBIGUOUS,42.9,0.002703,0.023,2,False
longcap_chunk0008_20260317_210535,20,25,STATIC,weak_auto,0.7,CLEAR_STATIC,40.0,0.006312,0.056,1,False
longcap_chunk0008_20260317_210535,25,30,EMPTY,strong_teacher,0.882,CLEAR_EMPTY,37.0,0.002619,0.023,0,False
longcap_chunk0008_20260317_210535,30,35,EMPTY,strong_teacher,0.873,CLEAR_EMPTY,36.9,0.002725,0.024,0,False
longcap_chunk0008_20260317_210535,35,40,EMPTY,weak_auto,0.744,CLEAR_EMPTY,37.0,0.002468,0.023,,False
longcap_chunk0008_20260317_210535,40,45,EMPTY,weak_auto,0.752,CLEAR_EMPTY,37.2,0.002374,0.022,,False
longcap_chunk0008_20260317_210535,45,50,UNKNOWN,weak_auto,0.3,AMBIGUOUS,38.0,0.003351,0.03,,False
longcap_chunk0008_20260317_210535,50,55,MOTION,strong_teacher,0.8,CLEAR_MOTION,44.0,0.009884,0.081,,False
longcap_chunk0008_20260317_210535,55,60,MOTION,strong_teacher,0.7,CLEAR_MOTION,40.9,0.007822,0.066,,False
longcap_chunk0008_20260317_210535,60,65,MOTION,strong_teacher,0.7,CLEAR_MOTION,44.2,0.008321,0.065,,False
longcap_chunk0008_20260317_210535,65,70,STATIC,strong_teacher,0.6,CLEAR_STATIC,41.3,0.004468,0.04,,False
longcap_chunk0008_20260317_210535,70,75,MOTION,weak_auto,0.8,CLEAR_MOTION,35.6,0.012392,0.136,,False
longcap_chunk0008_20260317_210535,75,80,MOTION,weak_auto,0.8,CLEAR_MOTION,36.9,0.008284,0.131,,False
longcap_chunk0008_20260317_210535,80,85,STATIC,strong_teacher,0.6,CLEAR_STATIC,41.2,0.004903,0.042,,False
longcap_chunk0008_20260317_210535,85,90,EMPTY,strong_teacher,0.753,CLEAR_EMPTY,41.6,0.002363,0.021,,False
longcap_chunk0008_20260317_210535,90,95,STATIC,strong_teacher,0.6,CLEAR_STATIC,40.2,0.004258,0.049,,False
longcap_chunk0008_20260317_210535,95,100,MOTION,weak_auto,0.8,CLEAR_MOTION,38.2,0.009687,0.095,,False
longcap_chunk0008_20260317_210535,100,105,STATIC,weak_auto,0.6,CLEAR_STATIC,33.6,0.005631,0.058,,False
longcap_chunk0008_20260317_210535,105,110,STATIC,weak_auto,0.6,CLEAR_STATIC,31.9,0.00317,0.031,,False
longcap_chunk0008_20260317_210535,110,115,MOTION,weak_auto,0.7,CLEAR_MOTION,33.3,0.007282,0.075,,False
longcap_chunk0008_20260317_210535,115,120,STATIC,weak_auto,0.6,CLEAR_STATIC,38.0,0.00587,0.059,,False
longcap_chunk0008_20260317_210535,120,125,UNKNOWN,weak_auto,0.3,AMBIGUOUS,35.9,0.002884,0.032,,False
longcap_chunk0008_20260317_210535,125,130,STATIC,weak_auto,0.6,CLEAR_STATIC,36.2,0.003175,0.033,,False
longcap_chunk0008_20260317_210535,130,135,STATIC,weak_auto,0.6,CLEAR_STATIC,38.4,0.004881,0.047,,False
longcap_chunk0008_20260317_210535,135,140,STATIC,weak_auto,0.6,CLEAR_STATIC,37.5,0.005823,0.061,,False
longcap_chunk0008_20260317_210535,140,145,STATIC,weak_auto,0.6,CLEAR_STATIC,33.0,0.003552,0.045,,False
longcap_chunk0008_20260317_210535,145,150,UNKNOWN,weak_auto,0.3,AMBIGUOUS,33.0,0.002758,0.038,,False
longcap_chunk0008_20260317_210535,150,155,STATIC,weak_auto,0.6,CLEAR_STATIC,32.6,0.00334,0.038,,False
longcap_chunk0008_20260317_210535,155,160,MOTION,weak_auto,0.7,CLEAR_MOTION,32.2,0.005736,0.094,,False
longcap_chunk0008_20260317_210535,160,165,STATIC,weak_auto,0.6,CLEAR_STATIC,28.3,0.005318,0.071,,False
longcap_chunk0008_20260317_210535,165,170,MOTION,weak_auto,0.8,CLEAR_MOTION,32.1,0.008309,0.086,,False
longcap_chunk0008_20260317_210535,170,175,STATIC,weak_auto,0.6,CLEAR_STATIC,33.6,0.004793,0.05,,False
longcap_chunk0008_20260317_210535,175,180,STATIC,weak_auto,0.6,CLEAR_STATIC,33.5,0.005143,0.053,,False
longcap_chunk0008_20260317_210535,180,185,MOTION,weak_auto,0.7,CLEAR_MOTION,34.6,0.004454,0.081,,False
longcap_chunk0008_20260317_210535,185,190,MOTION,weak_auto,0.8,CLEAR_MOTION,33.0,0.009813,0.136,,False
longcap_chunk0008_20260317_210535,190,195,STATIC,weak_auto,0.6,CLEAR_STATIC,33.1,0.005412,0.058,,False
longcap_chunk0008_20260317_210535,195,200,MOTION,weak_auto,0.8,CLEAR_MOTION,34.0,0.0077,0.105,,False
longcap_chunk0008_20260317_210535,200,205,MOTION,weak_auto,0.7,CLEAR_MOTION,35.6,0.005736,0.09,,False
longcap_chunk0008_20260317_210535,205,210,MOTION,weak_auto,0.8,CLEAR_MOTION,37.0,0.008695,0.085,,False
longcap_chunk0008_20260317_210535,210,215,MOTION,weak_auto,0.7,CLEAR_MOTION,35.7,0.007708,0.071,,False
longcap_chunk0008_20260317_210535,215,220,STATIC,weak_auto,0.6,CLEAR_STATIC,33.1,0.00382,0.036,,False
longcap_chunk0008_20260317_210535,220,225,STATIC,weak_auto,0.6,CLEAR_STATIC,33.3,0.003318,0.036,,False
longcap_chunk0008_20260317_210535,225,230,STATIC,weak_auto,0.6,CLEAR_STATIC,31.3,0.004956,0.059,,False
longcap_chunk0008_20260317_210535,230,235,MOTION,weak_auto,0.8,CLEAR_MOTION,35.6,0.012442,0.166,,False
longcap_chunk0008_20260317_210535,235,240,STATIC,weak_auto,0.6,CLEAR_STATIC,33.1,0.005649,0.055,,False
longcap_chunk0008_20260317_210535,240,245,STATIC,weak_auto,0.6,CLEAR_STATIC,33.4,0.004304,0.039,,False
longcap_chunk0008_20260317_210535,245,250,STATIC,weak_auto,0.6,CLEAR_STATIC,32.8,0.003553,0.037,,False
longcap_chunk0008_20260317_210535,250,255,STATIC,weak_auto,0.6,CLEAR_STATIC,33.4,0.006921,0.061,,False
longcap_chunk0008_20260317_210535,255,260,EMPTY,weak_auto,0.718,CLEAR_EMPTY,37.9,0.002786,0.026,,False
longcap_chunk0008_20260317_210535,260,265,EMPTY,weak_auto,0.762,CLEAR_EMPTY,38.1,0.002254,0.021,,False
longcap_chunk0008_20260317_210535,265,270,EMPTY,weak_auto,0.715,CLEAR_EMPTY,37.8,0.002815,0.026,,False
longcap_chunk0008_20260317_210535,270,275,EMPTY,weak_auto,0.729,CLEAR_EMPTY,37.6,0.002651,0.025,,False
longcap_chunk0008_20260317_210535,275,280,EMPTY,weak_auto,0.722,CLEAR_EMPTY,37.7,0.002735,0.025,,False
longcap_chunk0008_20260317_210535,280,285,EMPTY,weak_auto,0.712,CLEAR_EMPTY,37.6,0.002852,0.026,,False
longcap_chunk0008_20260317_210535,285,290,EMPTY,weak_auto,0.732,CLEAR_EMPTY,37.3,0.002613,0.023,,False
